,loss_of_supply,immediate_failure,islanded_failure,soc,battery_kwh,solar_generation_kw,load_demand_kw,pv_to_load_kw,pv_to_battery_kw,battery_to_load_kw,grid_to_load_kw,unmet_load_kw,can_charge,Grid,PCC_Breaker,Islanding_Controller,PV_Array,PV_Inverter,Battery_Pack,BMS,PCS
2026-03-31 15:00:00,0,0,0,0.0,0.0,2.320189511735273,4.197507880126025,2.320189511735273,0,0.0,1.8773183683907524,0.0,0,1,1,1,1,1,0,1,1
2026-03-31 16:00:00,0,0,0,0.0,0.0,2.1829503683068943,4.52392212440338,2.1829503683068943,0,0.0,2.3409717560964856,0.0,0,1,1,1,1,1,0,1,1
2026-03-31 17:00:00,0,0,0,0.0,0.0,1.4405236721771022,3.3505141380009764,1.4405236721771022,0,0.0,1.9099904658238742,0.0,0,1,1,1,1,1,0,1,1
2026-03-31 18:00:00,0,0,0,0.0,0.0,0.8928726537073185,2.7046424028356904,0.8928726537073185,0,0.0,1.8117697491283717,0.0,0,1,1,1,1,1,0,1,1
2026-03-31 19:00:00,0,0,0,0.0,0.0,0.0,2.6649271185252026,0.0,0,0.0,2.6649271185252026,0.0,0,1,1,1,0,1,0,1,1
2026-03-31 20:00:00,0,0,0,0.0,0.0,0.0,2.89033647559838,0.0,0,0.0,2.89033647559838,0.0,0,1,1,1,0,1,0,1,1
2026-03-31 21:00:00,0,0,0,0.0,0.0,0.0,2.064174011356866,0.0,0,0.0,2.064174011356866,0.0,0,1,1,1,0,1,0,1,1
2026-03-31 22:00:00,0,0,0,0.0,0.0,0.0,1.2348120626115664,0.0,0,0.0,1.2348120626115664,0.0,0,1,1,1,0,1,0,1,1
2026-03-31 23:00:00,0,0,0,0.0,0.0,0.0,1.119345116869541,0.0,0,0.0,1.119345116869541,0.0,0,1,1,1,0,1,0,1,1
2026-04-01 00:00:00,0,0,0,0.0,0.0,0.0,2.3341066074175334,0.0,0,0.0,2.3341066074175334,0.0,0,1,1,1,0,1,0,1,1
2026-04-01 01:00:00,0,0,0,0.0,0.0,0.0,1.5368791631560885,0.0,0,0.0,1.5368791631560885,0.0,0,1,1,1,0,1,0,1,1
2026-04-01 02:00:00,0,0,0,0.0,0.0,0.0,1.2208267610812684,0.0,0,0.0,1.2208267610812684,0.0,0,1,1,1,0,1,0,1,1
2026-04-01 03:00:00,0,0,0,0.0,0.0,0.0,2.6791795780887124,0.0,0,0.0,2.6791795780887124,0.0,0,1,1,1,0,1,0,1,1
2026-04-01 04:00:00,0,0,0,0.0,0.0,0.0,1.7866858191961856,0.0,0,0.0,1.7866858191961856,0.0,0,1,1,1,0,1,0,0,1
2026-04-01 05:00:00,0,0,0,0.0,0.0,0.0,3.13888243605526,0.0,0,0.0,3.13888243605526,0.0,0,1,1,1,0,1,0,0,1
2026-04-01 06:00:00,0,0,0,0.0,0.0,0.7639728360519414,3.3713816692358507,0.7639728360519414,0,0.0,2.6074088331839094,0.0,0,1,1,1,1,1,0,0,1
2026-04-01 07:00:00,0,0,0,0.0,0.0,1.2168104856034885,3.632641119028059,1.2168104856034885,0,0.0,2.4158306334245703,0.0,0,1,1,1,1,1,0,0,1
2026-04-01 08:00:00,0,0,0,0.0,0.0,1.7907342781944988,4.054673188540319,1.7907342781944988,0,0.0,2.2639389103458196,0.0,0,1,1,1,1,1,0,0,1
2026-04-01 09:00:00,0,0,0,0.0,0.0,2.8277241147008456,4.642166870153656,2.8277241147008456,0,0.0,1.8144427554528106,0.0,0,1,1,1,1,1,0,0,1
2026-04-01 10:00:00,0,0,0,0.0,0.0,2.998808973410375,4.881334522295872,2.998808973410375,0,0.0,1.8825255488854973,0.0,0,1,1,1,1,1,0,1,0
2026-04-01 11:00:00,0,0,0,0.0,0.0,4.749648787983374,4.824976400843573,4.749648787983374,0,0.0,0.07532761286019873,0.0,0,1,1,1,1,1,0,1,0
2026-04-01 12:00:00,0,0,0,0.0,0.0,4.325534516147314,4.485297400643605,4.325534516147314,0,0.0,0.15976288449629017,0.0,0,1,1,1,1,1,0,1,0
2026-04-01 13:00:00,0,0,0,0.0,0.0,3.726358588727133,4.341625559347909,3.726358588727133,0,0.0,0.6152669706207758,0.0,0,1,1,1,1,1,0,1,0
2026-04-01 14:00:00,0,0,0,0.0,0.0,3.697891422037924,4.249084836453744,3.697891422037924,0,0.0,0.5511934144158204,0.0,0,1,1,1,1,1,0,1,0
2026-04-01 15:00:00,0,0,0,0.0,0.0,2.639389176994573,4.817094221481267,2.639389176994573,0,0.0,2.177705044486694,0.0,0,1,1,1,1,1,0,1,0
2026-04-01 16:00:00,0,0,0,0.0,0.0,1.6774360326289015,3.5716780146623144,1.6774360326289015,0,0.0,1.8942419820334129,0.0,0,1,1,1,1,1,0,1,0
2026-04-01 17:00:00,0,0,0,0.0,0.0,1.0762311985401778,2.886283895283134,1.0762311985401778,0,0.0,1.8100526967429562,0.0,0,1,1,1,1,1,0,1,1
2026-04-01 18:00:00,0,0,0,0.0,0.0,0.842828712416712,2.6021071628824166,0.842828712416712,0,0.0,1.7592784504657046,0.0,0,1,1,1,1,1,0,1,1
2026-04-01 19:00:00,0,0,0,0.0,0.0,0.0,2.603687877244324,0.0,0,0.0,2.603687877244324,0.0,0,1,1,1,0,1,0,1,1
2026-04-01 20:00:00,0,0,0,0.0,0.0,0.0,1.9976981572716546,0.0,0,0.0,1.9976981572716546,0.0,0,1,1,1,0,1,0,1,1
2026-04-01 21:00:00,0,0,0,0.0,0.0,0.0,1.9080423419004262,0.0,0,0.0,1.9080423419004262,0.0,0,1,1,1,0,1,0,1,1
2026-04-01 22:00:00,0,0,0,0.0,0.0,0.0,2.3718212349585546,0.0,0,0.0,2.3718212349585546,0.0,0,1,1,1,0,1,0,1,1
2026-04-01 23:00:00,0,0,0,0.0,0.0,0.0,1.1111247024246533,0.0,0,0.0,1.1111247024246533,0.0,0,1,1,1,0,1,0,1,1
2026-04-02 00:00:00,0,0,0,0.0,0.0,0.0,2.061927060729743,0.0,0,0.0,2.061927060729743,0.0,0,1,1,1,0,1,0,1,1
2026-04-02 01:00:00,0,0,0,0.0,0.0,0.0,2.072169468128145,0.0,0,0.0,2.072169468128145,0.0,0,1,1,1,0,1,0,1,1
2026-04-02 02:00:00,0,0,0,0.0,0.0,0.0,1.717960866954652,0.0,0,0.0,1.717960866954652,0.0,0,1,1,1,0,1,0,1,1
2026-04-02 03:00:00,0,0,0,0.0,0.0,0.0,2.3758104648997973,0.0,0,0.0,2.3758104648997973,0.0,0,1,1,1,0,1,0,1,1
2026-04-02 04:00:00,0,0,0,0.0,0.0,0.0,2.8572517940478352,0.0,0,0.0,2.8572517940478352,0.0,0,1,1,1,0,1,0,1,1
2026-04-02 05:00:00,0,0,0,0.0,0.0,0.0,2.357476045970911,0.0,0,0.0,2.357476045970911,0.0,0,1,1,1,0,1,0,1,1
2026-04-02 06:00:00,0,0,0,0.0,0.0,0.9580976883543748,2.4480867733913065,0.9580976883543748,0,0.0,1.4899890850369317,0.0,0,1,1,1,1,1,0,1,1
2026-04-02 07:00:00,0,0,0,0.0,0.0,0.994438201624182,3.071670298801197,0.994438201624182,0,0.0,2.077232097177015,0.0,0,1,1,1,1,1,0,1,1
2026-04-02 08:00:00,0,0,0,0.0,0.0,2.1794761088633376,4.491031001581351,2.1794761088633376,0,0.0,2.311554892718013,0.0,0,1,1,1,1,1,0,1,1
2026-04-02 09:00:00,0,0,0,0.0,0.0,2.826578593419127,3.7783789761206337,2.826578593419127,0,0.0,0.9518003827015065,0.0,0,1,1,1,1,1,0,1,1
2026-04-02 10:00:00,0,0,0,0.0,0.0,3.53138442237475,4.012707222030125,3.53138442237475,0,0.0,0.48132279965537483,0.0,0,1,1,1,1,1,0,1,1
2026-04-02 11:00:00,0,0,0,0.0,0.0,4.107914833244735,5.220482707817962,4.107914833244735,0,0.0,1.1125678745732275,0.0,0,1,1,1,1,1,0,1,1
2026-04-02 12:00:00,0,0,0,0.0,0.0,3.802339239127361,4.359913862597773,3.802339239127361,0,0.0,0.5575746234704124,0.0,0,1,1,1,1,1,0,1,1
2026-04-02 13:00:00,0,0,0,0.0,0.0,4.313316497976145,4.344750918317883,4.313316497976145,0,0.0,0.03143442034173827,0.0,0,1,1,1,1,1,0,1,1
2026-04-02 14:00:00,0,0,0,0.0,0.0,3.0756935688469373,3.8230572035024735,3.0756935688469373,0,0.0,0.7473636346555361,0.0,0,1,1,1,1,1,0,1,1
2026-04-02 15:00:00,0,0,0,0.0,0.0,2.493559270627556,4.016424505593838,2.493559270627556,0,0.0,1.522865234966282,0.0,0,1,1,1,1,1,0,1,1
2026-04-02 16:00:00,0,0,0,0.0,0.0,1.874783169891936,3.426297026246382,1.874783169891936,0,0.0,1.551513856354446,0.0,0,1,1,1,1,1,0,1,1
2026-04-02 17:00:00,0,0,0,0.0,0.0,1.4675308874456208,3.171692114800117,1.4675308874456208,0,0.0,1.7041612273544964,0.0,0,1,1,1,1,1,0,1,1
2026-04-02 18:00:00,0,0,0,0.0,0.0,0.811793054647182,3.0220252833458914,0.811793054647182,0,0.0,2.2102322286987093,0.0,0,1,1,1,1,1,0,1,1
2026-04-02 19:00:00,0,0,0,0.0,0.0,0.0,2.968258643777812,0.0,0,0.0,2.968258643777812,0.0,0,1,1,1,0,1,0,1,1
2026-04-02 20:00:00,0,0,0,0.0,0.0,0.0,2.1960937313486504,0.0,0,0.0,2.1960937313486504,0.0,0,1,1,1,0,1,0,1,1
2026-04-02 21:00:00,0,0,0,0.0,0.0,0.0,1.4675207322561272,0.0,0,0.0,1.4675207322561272,0.0,0,1,1,1,0,1,0,1,1
2026-04-02 22:00:00,0,0,0,0.0,0.0,0.0,2.223516518990136,0.0,0,0.0,2.223516518990136,0.0,0,1,1,1,0,1,0,1,1
2026-04-02 23:00:00,0,0,0,0.0,0.0,0.0,1.7696861390501568,0.0,0,0.0,1.7696861390501568,0.0,0,1,1,1,0,1,0,1,1
2026-04-03 00:00:00,0,0,0,0.0,0.0,0.0,2.1449892015820113,0.0,0,0.0,2.1449892015820113,0.0,0,1,1,1,0,1,0,1,1
2026-04-03 01:00:00,0,0,0,0.0,0.0,0.0,1.3625740160923883,0.0,0,0.0,1.3625740160923883,0.0,0,1,1,1,0,1,0,1,1
2026-04-03 02:00:00,0,0,0,0.0,0.0,0.0,1.2538352241963233,0.0,0,0.0,1.2538352241963233,0.0,0,1,1,1,0,1,0,1,1
2026-04-03 03:00:00,0,0,0,0.0,0.0,0.0,2.3919283111777467,0.0,0,0.0,2.3919283111777467,0.0,0,1,1,1,0,1,0,1,1
2026-04-03 04:00:00,0,0,0,0.0,0.0,0.0,2.029067827480837,0.0,0,0.0,2.029067827480837,0.0,0,1,1,1,0,1,0,1,1
2026-04-03 05:00:00,0,0,0,0.0,0.0,0.0,2.042060518897404,0.0,0,0.0,2.042060518897404,0.0,0,1,1,1,0,1,0,1,1
2026-04-03 06:00:00,0,0,0,0.0,0.0,0.8549324224836375,3.479821134178186,0.8549324224836375,0,0.0,2.6248887116945485,0.0,0,1,1,1,1,1,0,1,1
2026-04-03 07:00:00,0,0,0,0.0,0.0,1.2325223454547645,3.410873513900618,1.2325223454547645,0,0.0,2.178351168445854,0.0,0,1,1,1,1,1,0,1,1
2026-04-03 08:00:00,0,0,0,0.0,0.0,1.8149906030019156,3.1531346320924385,1.8149906030019156,0,0.0,1.3381440290905229,0.0,0,1,1,1,1,1,0,1,1
2026-04-03 09:00:00,0,0,0,0.0,0.0,3.246784495297685,4.586458114916945,3.246784495297685,0,0.0,1.3396736196192598,0.0,0,1,1,1,1,1,0,1,1
2026-04-03 10:00:00,0,0,0,0.0,0.0,3.690185465593184,4.563156538499503,0.0,0,0.0,4.563156538499503,0.0,0,1,1,1,1,0,0,1,1
2026-04-03 11:00:00,0,0,0,0.0,0.0,4.260965313498149,5.226221678967613,0.0,0,0.0,5.226221678967613,0.0,0,1,1,1,1,0,0,1,1
2026-04-03 12:00:00,0,0,0,0.0,0.0,4.644848988832567,4.017675969147587,0.0,0,0.0,4.017675969147587,0.0,0,1,1,1,1,0,0,1,1
2026-04-03 13:00:00,0,0,0,0.0,0.0,4.358024449235258,4.769973963391239,0.0,0,0.0,4.769973963391239,0.0,0,1,1,1,1,0,0,1,1
2026-04-03 14:00:00,0,0,0,0.0,0.0,3.8025677830050015,4.472717718964913,0.0,0,0.0,4.472717718964913,0.0,0,1,1,1,1,0,0,1,1
2026-04-03 15:00:00,0,0,0,0.0,0.0,2.8451540366110377,3.5546993956786195,0.0,0,0.0,3.5546993956786195,0.0,0,1,1,1,1,0,0,1,1
2026-04-03 16:00:00,0,0,0,0.0,0.0,2.1539711193960014,3.784078771161864,0.0,0,0.0,3.784078771161864,0.0,0,1,1,1,1,0,0,1,1
2026-04-03 17:00:00,0,0,0,0.0,0.0,1.3325691370093988,3.582712157801829,0.0,0,0.0,3.582712157801829,0.0,0,1,1,1,1,0,0,1,1
2026-04-03 18:00:00,0,0,0,0.0,0.0,0.8981811276780258,2.494631843874414,0.0,0,0.0,2.494631843874414,0.0,0,1,1,1,1,0,0,1,1
2026-04-03 19:00:00,0,0,0,0.0,0.0,0.0,2.097071287117906,0.0,0,0.0,2.097071287117906,0.0,0,1,1,1,0,0,0,1,1
2026-04-03 20:00:00,0,0,0,0.0,0.0,0.0,1.9781775263927626,0.0,0,0.0,1.9781775263927626,0.0,0,1,1,1,0,0,0,1,1
2026-04-03 21:00:00,0,0,0,0.0,0.0,0.0,1.4960739688872482,0.0,0,0.0,1.4960739688872482,0.0,0,1,1,1,0,0,0,1,1
2026-04-03 22:00:00,0,0,0,0.0,0.0,0.0,1.8962128736154114,0.0,0,0.0,1.8962128736154114,0.0,0,1,1,1,0,0,0,1,1
2026-04-03 23:00:00,0,0,0,0.0,0.0,0.0,2.0874973711532125,0.0,0,0.0,2.0874973711532125,0.0,0,1,1,1,0,1,0,1,1
2026-04-04 00:00:00,0,0,0,0.0,0.0,0.0,1.0595424266805935,0.0,0,0.0,1.0595424266805935,0.0,0,1,1,1,0,1,0,1,1
2026-04-04 01:00:00,0,0,0,0.0,0.0,0.0,2.1848610884486166,0.0,0,0.0,2.1848610884486166,0.0,0,1,1,1,0,1,0,1,1
2026-04-04 02:00:00,0,0,0,0.0,0.0,0.0,2.4690687768127475,0.0,0,0.0,2.4690687768127475,0.0,0,1,1,1,0,1,0,1,1
2026-04-04 03:00:00,0,0,0,0.0,0.0,0.0,2.6224092562614363,0.0,0,0.0,2.6224092562614363,0.0,0,1,1,1,0,1,0,1,1
2026-04-04 04:00:00,0,0,0,0.0,0.0,0.0,1.782600747581502,0.0,0,0.0,1.782600747581502,0.0,0,1,1,1,0,1,0,1,1
2026-04-04 05:00:00,1,0,1,0.0,0.0,0.0,2.718200377097014,0.0,0,0.0,0.0,2.718200377097014,0,0,1,1,0,1,0,1,1
2026-04-04 06:00:00,1,0,0,0.0,0.0,0.8835563320331395,3.8499558503537816,0.8835563320331395,0,0.0,0.0,2.966399518320642,0,0,1,1,1,1,0,1,1
2026-04-04 07:00:00,1,1,0,0.0,0.0,1.246843056828463,4.187362314216122,1.246843056828463,0,0.0,0.0,2.940519257387659,0,0,1,0,1,1,0,1,1
2026-04-04 08:00:00,1,1,0,0.0,0.0,1.8661899725848023,3.3473317078359863,1.8661899725848023,0,0.0,0.0,1.481141735251184,0,0,1,0,1,1,0,0,1
2026-04-04 09:00:00,1,1,0,0.0,0.0,3.1238618737573947,4.584803123927265,3.1238618737573947,0,0.0,0.0,1.4609412501698702,0,0,1,0,1,1,0,1,1
2026-04-04 10:00:00,1,1,0,0.0,0.0,3.724901240921356,4.027093446895072,3.724901240921356,0,0.0,0.0,0.30219220597371566,0,0,1,0,1,1,0,1,1
2026-04-04 11:00:00,0,0,0,0.0,0.0,4.345285715994907,4.017984389131023,4.017984389131023,0,0.0,0.0,0.0,0,0,1,1,1,1,0,1,1
2026-04-04 12:00:00,1,0,0,0.0,0.0,4.350569605882091,5.079040921322179,4.350569605882091,0,0.0,0.0,0.7284713154400881,0,0,1,1,1,1,0,1,1
2026-04-04 13:00:00,0,0,0,0.0,0.0,4.8933992306054535,4.565203770328276,4.565203770328276,0,0.0,0.0,0.0,0,0,1,1,1,1,0,1,1
2026-04-04 14:00:00,1,0,0,0.0,0.0,3.530685473189357,4.549766056800841,3.530685473189357,0,0.0,0.0,1.0190805836114842,0,0,1,1,1,1,0,1,1
2026-04-04 15:00:00,1,0,0,0.0,0.0,2.544734744537877,3.619771211708034,2.544734744537877,0,0.0,0.0,1.0750364671701567,0,0,1,1,1,1,0,1,1
2026-04-04 16:00:00,1,0,0,0.0,0.0,2.074014428599487,3.416051128980434,2.074014428599487,0,0.0,0.0,1.3420367003809468,0,0,1,1,1,1,0,1,1
2026-04-04 17:00:00,1,0,0,0.0,0.0,1.5359160793343989,3.7608050798225277,1.5359160793343989,0,0.0,0.0,2.2248890004881288,0,0,1,1,1,1,0,1,1
2026-04-04 18:00:00,1,0,0,0.0,0.0,0.8926580377616227,3.5891311892811277,0.8926580377616227,0,0.0,0.0,2.696473151519505,0,0,1,1,1,1,0,1,1
2026-04-04 19:00:00,1,0,1,0.0,0.0,0.0,3.3737189132951326,0.0,0,0.0,0.0,3.3737189132951326,0,0,1,1,0,1,0,1,1
2026-04-04 20:00:00,1,0,1,0.0,0.0,0.0,2.7608411106956727,0.0,0,0.0,0.0,2.7608411106956727,0,0,1,1,0,1,0,1,1
2026-04-04 21:00:00,1,0,1,0.0,0.0,0.0,2.4100395729656885,0.0,0,0.0,0.0,2.4100395729656885,0,0,1,1,0,1,0,1,1
2026-04-04 22:00:00,1,0,1,0.0,0.0,0.0,1.415162009520806,0.0,0,0.0,0.0,1.415162009520806,0,0,1,1,0,1,0,1,1
2026-04-04 23:00:00,1,0,1,0.0,0.0,0.0,1.7902230382083957,0.0,0,0.0,0.0,1.7902230382083957,0,0,1,1,0,1,0,1,1
2026-04-05 00:00:00,1,0,1,0.0,0.0,0.0,2.068766608227331,0.0,0,0.0,0.0,2.068766608227331,0,0,1,1,0,1,0,0,1
2026-04-05 01:00:00,1,0,1,0.0,0.0,0.0,1.8815135213791059,0.0,0,0.0,0.0,1.8815135213791059,0,0,1,1,0,1,0,0,1
2026-04-05 02:00:00,1,0,1,0.0,0.0,0.0,1.3935106559421364,0.0,0,0.0,0.0,1.3935106559421364,0,0,1,1,0,1,0,0,1
2026-04-05 03:00:00,1,0,1,0.0,0.0,0.0,2.8062957675022124,0.0,0,0.0,0.0,2.8062957675022124,0,0,1,1,0,1,0,0,1
2026-04-05 04:00:00,1,0,1,0.0,0.0,0.0,1.6857576797865295,0.0,0,0.0,0.0,1.6857576797865295,0,0,1,1,0,1,0,1,1
2026-04-05 05:00:00,1,0,1,0.0,0.0,0.0,2.6828407677131048,0.0,0,0.0,0.0,2.6828407677131048,0,0,1,1,0,1,0,1,1
2026-04-05 06:00:00,1,0,0,0.0,0.0,0.8433992754349715,2.6334309131170044,0.8433992754349715,0,0.0,0.0,1.7900316376820329,0,0,1,1,1,1,0,1,1
2026-04-05 07:00:00,1,0,0,0.0,0.0,1.297368899092507,2.8800390561871407,1.297368899092507,0,0.0,0.0,1.5826701570946338,0,0,1,1,1,1,0,1,1
2026-04-05 08:00:00,1,0,0,0.0,0.0,1.9443081136714235,3.292136202089432,1.9443081136714235,0,0.0,0.0,1.3478280884180085,0,0,1,1,1,1,0,1,1
2026-04-05 09:00:00,1,0,0,0.0,0.0,2.839962803376122,3.603080911097846,2.839962803376122,0,0.0,0.0,0.763118107721724,0,0,1,1,1,1,0,1,1
2026-04-05 10:00:00,1,0,0,0.0,0.0,3.2771900904727467,4.424207847982835,3.2771900904727467,0,0.0,0.0,1.1470177575100884,0,0,1,1,1,1,0,1,1
2026-04-05 11:00:00,1,0,0,0.0,0.0,4.674867544370531,4.728224181766295,4.674867544370531,0,0.0,0.0,0.05335663739576457,0,0,1,1,1,1,0,1,1
2026-04-05 12:00:00,1,0,0,0.0,0.0,4.096595102691914,4.2740209772934055,4.096595102691914,0,0.0,0.0,0.17742587460149117,0,0,1,1,1,1,0,1,1
2026-04-05 13:00:00,1,0,0,0.0,0.0,3.5726510664885764,5.2662490992698086,3.5726510664885764,0,0.0,0.0,1.693598032781232,0,0,1,1,1,1,0,1,1
2026-04-05 14:00:00,1,0,0,0.0,0.0,3.7459074055558,4.344446302381055,3.7459074055558,0,0.0,0.0,0.598538896825255,0,0,1,1,1,1,0,1,1
2026-04-05 15:00:00,1,0,0,0.0,0.0,2.7274683951282004,4.633913013211477,2.7274683951282004,0,0.0,0.0,1.9064446180832766,0,0,1,1,1,1,0,1,1
2026-04-05 16:00:00,1,0,0,0.0,0.0,1.9819001334685105,4.428436978904584,1.9819001334685105,0,0.0,0.0,2.446536845436073,0,0,1,1,1,1,0,1,1
2026-04-05 17:00:00,1,0,1,0.0,0.0,1.3511276420386351,3.1121484707466114,0.0,0,0.0,0.0,3.1121484707466114,0,0,1,1,1,0,0,1,1
2026-04-05 18:00:00,1,0,0,0.0,0.0,0.8620015808200704,3.1309767636657737,0.8620015808200704,0,0.0,0.0,2.268975182845703,0,0,1,1,1,1,0,1,1
2026-04-05 19:00:00,1,0,1,0.0,0.0,0.0,2.1805115307659473,0.0,0,0.0,0.0,2.1805115307659473,0,0,1,1,0,1,0,1,1
2026-04-05 20:00:00,1,0,1,0.0,0.0,0.0,2.6445340044218466,0.0,0,0.0,0.0,2.6445340044218466,0,0,1,1,0,1,0,1,1
2026-04-05 21:00:00,1,0,1,0.0,0.0,0.0,2.341203661673429,0.0,0,0.0,0.0,2.341203661673429,0,0,1,1,0,1,0,1,1
2026-04-05 22:00:00,1,0,1,0.0,0.0,0.0,2.272832244996078,0.0,0,0.0,0.0,2.272832244996078,0,0,1,1,0,1,0,1,1
2026-04-05 23:00:00,1,0,1,0.0,0.0,0.0,1.2418081983593166,0.0,0,0.0,0.0,1.2418081983593166,0,0,1,1,0,1,0,1,1
2026-04-06 00:00:00,1,0,1,0.0,0.0,0.0,2.2264350188705198,0.0,0,0.0,0.0,2.2264350188705198,0,0,1,1,0,1,0,1,1
2026-04-06 01:00:00,1,0,1,0.0,0.0,0.0,1.2170918478544102,0.0,0,0.0,0.0,1.2170918478544102,0,0,1,1,0,1,0,1,1
2026-04-06 02:00:00,1,0,1,0.0,0.0,0.0,1.9183939752567114,0.0,0,0.0,0.0,1.9183939752567114,0,0,1,1,0,1,0,1,1
2026-04-06 03:00:00,1,0,1,0.0,0.0,0.0,2.194924875650422,0.0,0,0.0,0.0,2.194924875650422,0,0,1,1,0,1,0,1,1
2026-04-06 04:00:00,1,0,1,0.0,0.0,0.0,2.8730545442980153,0.0,0,0.0,0.0,2.8730545442980153,0,0,1,1,0,1,0,1,1
2026-04-06 05:00:00,1,0,1,0.0,0.0,0.0,3.2385993450372332,0.0,0,0.0,0.0,3.2385993450372332,0,0,1,1,0,1,0,1,1
2026-04-06 06:00:00,0,0,0,0.0,0.0,1.0195724357778198,3.244454424509533,1.0195724357778198,0,0.0,2.2248819887317133,0.0,0,1,1,1,1,1,0,1,1
2026-04-06 07:00:00,1,0,0,0.0,0.0,1.206508622411158,4.222277425157639,1.206508622411158,0,0.0,0.0,3.015768802746481,0,1,0,1,1,1,0,1,1
2026-04-06 08:00:00,0,0,0,0.0,0.0,1.96477925845412,3.473042794272512,1.96477925845412,0,0.0,1.5082635358183922,0.0,0,1,1,1,1,1,0,1,1
2026-04-06 09:00:00,0,0,0,0.0,0.0,2.9590174667032447,4.875530951963364,2.9590174667032447,0,0.0,1.9165134852601189,0.0,0,1,1,1,1,1,0,1,1
2026-04-06 10:00:00,0,0,0,0.0,0.0,3.567027436622035,4.917874132073556,3.567027436622035,0,0.0,1.350846695451521,0.0,0,1,1,1,1,1,0,1,1
2026-04-06 11:00:00,0,0,0,0.0,0.0,4.790047840740695,5.299530746116228,4.790047840740695,0,0.0,0.509482905375533,0.0,0,1,1,1,1,1,0,1,1
2026-04-06 12:00:00,0,0,0,0.0,0.0,5.066869407251258,5.007098054842919,5.007098054842919,0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,1
2026-04-06 13:00:00,0,0,0,0.0,0.0,4.746928912123307,5.020472520961701,0.0,0,0.0,5.020472520961701,0.0,0,1,1,1,1,0,0,1,1
2026-04-06 14:00:00,0,0,0,0.0,0.0,3.4297323510919813,4.053826966599704,0.0,0,0.0,4.053826966599704,0.0,0,1,1,1,1,0,0,1,1
2026-04-06 15:00:00,0,0,0,0.0,0.0,2.4926078898353423,4.598396502168163,0.0,0,0.0,4.598396502168163,0.0,0,1,1,1,1,0,0,1,1
2026-04-06 16:00:00,0,0,0,0.0,0.0,1.928689378533216,4.339851508445887,0.0,0,0.0,4.339851508445887,0.0,0,1,1,1,1,0,0,1,1
2026-04-06 17:00:00,0,0,0,0.0,0.0,1.337916104181735,4.122297370458155,1.337916104181735,0,0.0,2.7843812662764202,0.0,0,1,1,1,1,1,0,1,1
2026-04-06 18:00:00,0,0,0,0.0,0.0,0.961737385820034,2.8027184929628484,0.961737385820034,0,0.0,1.8409811071428144,0.0,0,1,1,1,1,1,0,1,1
2026-04-06 19:00:00,0,0,0,0.0,0.0,0.0,2.7517209222480767,0.0,0,0.0,2.7517209222480767,0.0,0,1,1,1,0,1,0,1,1
2026-04-06 20:00:00,0,0,0,0.0,0.0,0.0,2.6912654760316213,0.0,0,0.0,2.6912654760316213,0.0,0,1,1,1,0,1,0,1,1
2026-04-06 21:00:00,0,0,0,0.0,0.0,0.0,1.7414880812018256,0.0,0,0.0,1.7414880812018256,0.0,0,1,1,1,0,1,0,1,1
2026-04-06 22:00:00,0,0,0,0.0,0.0,0.0,1.6273518774292905,0.0,0,0.0,1.6273518774292905,0.0,0,1,1,1,0,1,0,1,1
2026-04-06 23:00:00,0,0,0,0.0,0.0,0.0,1.0293383291123714,0.0,0,0.0,1.0293383291123714,0.0,0,1,1,1,0,1,0,1,1
2026-04-07 00:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1,1,1,0,1,0,1,1
2026-04-07 01:00:00,0,0,0,0.0,0.0,0.0,1.8432089684565418,0.0,0,0.0,1.8432089684565418,0.0,0,1,1,1,0,1,0,1,1
2026-04-07 02:00:00,0,0,0,0.0,0.0,0.0,2.46405470084879,0.0,0,0.0,2.46405470084879,0.0,0,1,1,1,0,1,0,1,1
2026-04-07 03:00:00,0,0,0,0.0,0.0,0.0,2.098939908017812,0.0,0,0.0,2.098939908017812,0.0,0,1,1,1,0,1,0,1,1
2026-04-07 04:00:00,0,0,0,0.0,0.0,0.0,3.0173682041769294,0.0,0,0.0,3.0173682041769294,0.0,0,1,1,1,0,1,0,1,1
2026-04-07 05:00:00,0,0,0,0.0,0.0,0.0,2.0976957633073683,0.0,0,0.0,2.0976957633073683,0.0,0,1,1,1,0,1,0,1,1
2026-04-07 06:00:00,0,0,0,0.0,0.0,0.9721654764436212,2.900456950323643,0.9721654764436212,0,0.0,1.9282914738800219,0.0,0,1,1,1,1,1,0,1,1
2026-04-07 07:00:00,0,0,0,0.0,0.0,1.154092104096084,3.6013735066145287,1.154092104096084,0,0.0,2.4472814025184446,0.0,0,1,1,1,1,1,0,1,1
2026-04-07 08:00:00,0,0,0,0.0,0.0,2.0384331575713666,4.4868638769149225,2.0384331575713666,0,0.0,2.448430719343556,0.0,0,1,1,1,1,1,0,1,1
2026-04-07 09:00:00,0,0,0,0.0,0.0,3.356423342391121,3.8804990891549904,3.356423342391121,0,0.0,0.5240757467638693,0.0,0,1,1,1,1,1,0,1,1
2026-04-07 10:00:00,0,0,0,0.0,0.0,3.6445486068731,4.698102877994548,3.6445486068731,0,0.0,1.0535542711214476,0.0,0,1,1,1,1,1,0,1,1
